Random Forest (All),Logistic Regression (All),SVM (All),K-Neighbors (All),Decision Tree (All),Naive Bayes (All),Random Forest (MW - inCV),Random Forest (Wilcoxon - inCV),Random Forest (Kruskal - inCV),Random Forest (Chi-square - inCV),Random Forest (KS - inCV),Logistic Regression (MW - inCV),Logistic Regression (Wilcoxon - inCV),Logistic Regression (Kruskal - inCV),Logistic Regression (Chi-square - inCV),Logistic Regression (KS - inCV),SVM (MW - inCV),SVM (Wilcoxon - inCV),SVM (Kruskal - inCV),SVM (Chi-square - inCV),SVM (KS - inCV),K-Neighbors (MW - inCV),K-Neighbors (Wilcoxon - inCV),K-Neighbors (Kruskal - inCV),K-Neighbors (Chi-square - inCV),K-Neighbors (KS - inCV),Decision Tree (MW - inCV),Decision Tree (Wilcoxon - inCV),Decision Tree (Kruskal - inCV),Decision Tree (Chi-square - inCV),Decision Tree (KS - inCV),Naive Bayes (MW - inCV),Naive Bayes (Wilcoxon - inCV),Naive Bayes (Kruskal - inCV),Naive Bayes (Chi-square - inCV),Naive Bayes (KS - inCV),Integrated-SelectFromModel (L1-LR selector) + LR,Integrated-SelectFromModel (L1-LR selector) + SVM,Integrated-SelectFromModel (L1-LR selector) + KNN,Integrated-SelectFromModel (L1-LR selector) + Naive Bayes,Integrated-SelectFromModel (RF selector) + RF,Integrated-SelectFromModel (RF selector) + LR,Integrated-SelectFromModel (RF selector) + KNN,Integrated-RFECV (L1-LR) + LR,Integrated-RFECV (L1-LR) + KNN,Integrated-RFECV (L1-LR) + Naive Bayes
1.0,1.0,1.0,0.9974424552429667,0.9949238578680203,0.9514563106796117,0.979746835443038,0.979746835443038,0.979746835443038,0.9911504424778761,0.979746835443038,0.9771573604060914,0.9771573604060914,0.9771573604060914,0.9734513274336283,0.9771573604060914,0.979746835443038,0.979746835443038,0.979746835443038,0.9911504424778761,0.979746835443038,0.979746835443038,0.979746835443038,0.979746835443038,0.9885931558935361,0.9782330345710627,0.979746835443038,0.979746835443038,0.979746835443038,0.979746835443038,0.979746835443038,0.9120879120879121,0.9120879120879121,0.9120879120879121,0.9270833333333334,0.9120879120879121,1.0,1.0,0.9974424552429667,0.9514563106796117,1.0,1.0,0.9974424552429667,0.9974424552429667,0.9974424552429667,0.85310119695321
1.0,0.9987228607918263,0.9987228607918263,0.9987228607918263,0.9987228607918263,0.9433051869722557,0.9847328244274809,0.9847328244274809,0.9847328244274809,0.9949238578680203,0.9847328244274809,0.9834394904458599,0.9834394904458599,0.9834394904458599,0.9710691823899371,0.9834394904458599,0.9847328244274809,0.9847328244274809,0.9847328244274809,0.9949238578680203,0.9847328244274809,0.9778357235984355,0.9778357235984355,0.9778357235984355,0.9936467598475223,0.9780645161290322,0.9847328244274809,0.9847328244274809,0.9847328244274809,0.9847328244274809,0.9847328244274809,0.9053497942386831,0.9053497942386831,0.9053497942386831,0.9290322580645162,0.9053497942386831,1.0,0.9987228607918263,0.9987228607918263,0.9433051869722557,1.0,1.0,0.9987228607918263,0.9987228607918263,0.9987228607918263,0.990990990990991
1.0,0.9974424552429667,0.9961587708066582,0.9961587708066582,0.9974424552429667,0.9455864570737605,0.9748110831234257,0.9748110831234257,0.9748110831234257,0.98989898989899,0.9748110831234257,0.9683143219264893,0.9683143219264893,0.9683143219264893,0.9646464646464646,0.9683143219264893,0.9722222222222222,0.9722222222222222,0.9722222222222222,0.98989898989899,0.9722222222222222,0.9722222222222222,0.9722222222222222,0.9724770642201835,0.9857697283311773,0.9703989703989704,0.9722222222222222,0.9722222222222222,0.9722222222222222,0.9722222222222222,0.9722222222222222,0.8969359331476323,0.8969359331476323,0.8969359331476323,0.9166666666666666,0.8969359331476323,1.0,0.9961587708066582,0.9961587708066582,0.9455864570737605,1.0,1.0,0.9961587708066582,0.9961587708066582,0.9961587708066582,0.9844559585492227
1.0,1.0,1.0,1.0,1.0,0.9549330085261876,0.9770992366412213,0.9770992366412213,0.9770992366412213,0.9936628643852978,0.9770992366412213,0.975796178343949,0.975796178343949,0.975796178343949,0.9659520807061791,0.975796178343949,0.975796178343949,0.975796178343949,0.975796178343949,0.9936628643852978,0.975796178343949,0.975796178343949,0.975796178343949,0.975796178343949,0.9922879177377892,0.9781209781209781,0.975796178343949,0.975796178343949,0.975796178343949,0.975796178343949,0.975796178343949,0.9203778677462888,0.9203778677462888,0.9203778677462888,0.939820742637644,0.9203778677462888,1.0,1.0,1.0,0.9549330085261876,1.0,1.0,1.0,1.0,1.0,0.9948717948717949
1.0,1.0,1.0,1.0,1.0,0.9491525423728814,0.9719387755102041,0.9719387755102041,0.9719387755102041,0.9949238578680203,0.9719387755102041,0.9706257982120051,0.9706257982120051,0.9706257982120051,0.9681528662420382,0.9706257982120051,0.9706257982120051,0.9706257982120051,0.9706257982120051,0.9949238578680203,0.9706257982120051,0.9706257982120051,0.9706257982120051,0.9706257982120051,0.9948717948717949,0.9716494845360825,0.9706257982120051,0.9706257982120051,0.9706257982120051,0.9706257982120051,0.9706257982120051,0.9180327868852459,0.9180327868852459,0.9180327868852459,0.9328165374677002,0.9180327868852459,1.0,1.0,1.0,0.9491525423728814,1.0,1.0,1.0,1.0,1.0,0.9922879177377892
1.0,1.0,1.0,1.0,1.0,0.9503030303030303,0.9835234474017744,0.9835234474017744,0.9835234474017744,0.9924050632911392,0.9835234474017744,0.9822335025380711,0.9822335025380711,0.9822335025380711,0.9772727272727273,0.9822335025380711,0.9822335025380711,0.9822335025380711,0.9822335025380711,0.9924050632911392,0.9822335025380711,0.9822335025380711,0.9822335025380711,0.9765013054830287,0.993581514762516,0.9742268041237113,0.9822335025380711,0.9822335025380711,0.9822335025380711,0.9822335025380711,0.9822335025380711,0.9160935350756534,0.9160935350756534,0.9160935350756534,0.9405684754521964,0.9160935350756534,1.0,1.0,1.0,0.9503030303030303,1.0,1.0,1.0,1.0,1.0,0.9503030303030303
1.0,0.998719590268886,0.9974358974358974,0.9974358974358974,0.998719590268886,0.9617755856966708,0.9716494845360825,0.9716494845360825,0.9716494845360825,0.9949109414758269,0.9716494845360825,0.9689922480620154,0.9689922480620154,0.9689922480620154,0.9541984732824428,0.9689922480620154,0.9716494845360825,0.9716494845360825,0.9716494845360825,0.9949109414758269,0.9716494845360825,0.9716494845360825,0.9716494845360825,0.9614873837981408,0.9844155844155844,0.970013037809648,0.9716494845360825,0.9716494845360825,0.9716494845360825,0.9716494845360825,0.9716494845360825,0.9010989010989011,0.9010989010989011,0.9010989010989011,0.9136125654450262,0.9010989010989011,1.0,0.9974358974358974,0.9974358974358974,0.9617755856966708,1.0,1.0,0.9974358974358974,1.0,0.998719590268886,0.9961489088575096
1.0,1.0,1.0,1.0,1.0,0.9559902200488998,0.9796954314720813,0.9796954314720813,0.9796954314720813,0.9936467598475223,0.9796954314720813,0.9796954314720813,0.9796954314720813,0.9796954314720813,0.9759797724399494,0.9796954314720813,0.9796954314720813,0.9796954314720813,0.9796954314720813,0.9936467598475223,0.9796954314720813,0.9796954314720813,0.9796954314720813,0.9796954314720813,0.9896640826873385,0.9750982961992136,0.9796954314720813,0.9796954314720813,0.9796954314720813,0.9796954314720813,0.9796954314720813,0.9148351648351648,0.9148351648351648,0.9148351648351648,0.9238845144356955,0.9148351648351648,1.0,1.0,1.0,0.9559902200488998,1.0,1.0,1.0,1.0,1.0,0.9909677419354839
1.0,1.0,0.998719590268886,1.0,1.0,0.9513381995133819,0.9833971902937421,0.9833971902937421,0.9833971902937421,0.9961783439490446,0.9833971902937421,0.9807938540332907,0.9807938540332907,0.9807938540332907,0.979539641943734,0.9807938540332907,0.9807938540332907,0.9807938540332907,0.9807938540332907,0.9961783439490446,0.9807938540332907,0.9807938540332907,0.9807938540332907,0.9807938540332907,0.9936143039591315,0.9766233766233766,0.9807938540332907,0.9807938540332907,0.9807938540332907,0.9807938540332907,0.9807938540332907,0.9006993006993007,0.9006993006993007,0.9006993006993007,0.9189907038512616,0.9006993006993007,1.0,0.998719590268886,1.0,0.9513381995133819,1.0,1.0,1.0,1.0,1.0,0.9922680412371134
1.0,1.0,1.0,1.0,1.0,0.9666254635352287,0.9794871794871794,0.9794871794871794,0.9794871794871794,0.9974489795918368,0.9794871794871794,0.9781771501925546,0.9781771501925546,0.9781771501925546,0.9756722151088348,0.9781771501925546,0.9781771501925546,0.9781771501925546,0.9781771501925546,0.9974489795918368,0.9781771501925546,0.9683377308707124,0.9683377308707124,0.9683377308707124,0.9883570504527813,0.9700910273081924,0.9781771501925546,0.9781771501925546,0.9781771501925546,0.9781771501925546,0.9781771501925546,0.9178082191780822,0.9178082191780822,0.9178082191780822,0.927536231884058,0.9178082191780822,1.0,1.0,1.0,0.9666254635352287,1.0,1.0,1.0,1.0,1.0,0.9961489088575096
