Model_A,Model_B,W,p_value,z,r_effect,p_adj
Decision Tree (All),Integrated-SelectFromModel (RF selector) + RF,1.0,1.387313159551572e-05,0.0,0.0,0.003024342687822427
Decision Tree (All),Integrated-SelectFromModel (RF selector) + LR,3.0,1.1776711506045252e-05,0.0,0.0,0.0026379833773541366
Decision Tree (All),Integrated-SelectFromModel (RF selector) + KNN,0.0,1.8179489321282247e-05,0.0,0.0,0.0038358722467905543
Decision Tree (All),Integrated-RFECV (L1-LR) + LR,3.0,1.1795829396956654e-05,0.0,0.0,0.0026379833773541366
Decision Tree (All),Integrated-RFECV (L1-LR) + KNN,0.0,1.8179489321282247e-05,0.0,0.0,0.0038358722467905543
Decision Tree (All),Integrated-RFECV (L1-LR) + Naive Bayes,248.0,0.0013950569439256588,3.1956718140683003,0.4519362420348822,0.23157945269165936
Naive Bayes (All),Random Forest (MW - inCV),0.0,1.7763568394002505e-15,7.956038125481531,1.1251537019813398,1.8385293287792592e-12
Naive Bayes (All),Random Forest (Wilcoxon - inCV),0.0,1.7763568394002505e-15,7.956038125481531,1.1251537019813398,1.8385293287792592e-12
Naive Bayes (All),Random Forest (Kruskal - inCV),25.0,1.6058265828178264e-12,7.065028823481318,0.999145958072411,5.684626103175106e-10
Naive Bayes (All),Random Forest (Chi-square - inCV),0.0,1.7763568394002505e-15,7.956038125481531,1.1251537019813398,1.8385293287792592e-12
Naive Bayes (All),Random Forest (KS - inCV),0.0,1.7763568394002505e-15,7.956038125481531,1.1251537019813398,1.8385293287792592e-12
Naive Bayes (All),Logistic Regression (MW - inCV),0.0,1.7763568394002505e-15,7.956038125481531,1.1251537019813398,1.8385293287792592e-12
Naive Bayes (All),Logistic Regression (Wilcoxon - inCV),0.0,1.7763568394002505e-15,7.956038125481531,1.1251537019813398,1.8385293287792592e-12
Naive Bayes (All),Logistic Regression (Kruskal - inCV),3.0,8.881784197001252e-15,7.754320376295517,1.0966265043143162,3.5349501104064984e-12
Naive Bayes (All),Logistic Regression (Chi-square - inCV),0.0,1.7763568394002505e-15,7.956038125481531,1.1251537019813398,1.8385293287792592e-12
Naive Bayes (All),Logistic Regression (KS - inCV),0.0,1.7763568394002505e-15,7.956038125481531,1.1251537019813398,1.8385293287792592e-12
Naive Bayes (All),SVM (MW - inCV),0.0,1.7763568394002505e-15,7.956038125481531,1.1251537019813398,1.8385293287792592e-12
Naive Bayes (All),SVM (Wilcoxon - inCV),0.0,1.7763568394002505e-15,7.956038125481531,1.1251537019813398,1.8385293287792592e-12
Naive Bayes (All),SVM (Kruskal - inCV),3.0,8.881784197001252e-15,7.754320376295517,1.0966265043143162,3.5349501104064984e-12
Naive Bayes (All),SVM (Chi-square - inCV),0.0,1.7763568394002505e-15,7.956038125481531,1.1251537019813398,1.8385293287792592e-12
Naive Bayes (All),SVM (KS - inCV),0.0,1.7763568394002505e-15,7.956038125481531,1.1251537019813398,1.8385293287792592e-12
Naive Bayes (All),K-Neighbors (MW - inCV),0.0,1.7763568394002505e-15,7.956038125481531,1.1251537019813398,1.8385293287792592e-12
Naive Bayes (All),K-Neighbors (Wilcoxon - inCV),0.0,1.7763568394002505e-15,7.956038125481531,1.1251537019813398,1.8385293287792592e-12
Naive Bayes (All),K-Neighbors (Kruskal - inCV),2.0,5.329070518200751e-15,7.818891055763057,1.1057581773777803,2.2382096176443156e-12
Naive Bayes (All),K-Neighbors (Chi-square - inCV),0.0,1.7763568394002505e-15,7.956038125481531,1.1251537019813398,1.8385293287792592e-12
Naive Bayes (All),K-Neighbors (KS - inCV),0.0,1.7763568394002505e-15,7.956038125481531,1.1251537019813398,1.8385293287792592e-12
Naive Bayes (All),Decision Tree (MW - inCV),0.0,1.7763568394002505e-15,7.956038125481531,1.1251537019813398,1.8385293287792592e-12
Naive Bayes (All),Decision Tree (Wilcoxon - inCV),0.0,1.7763568394002505e-15,7.956038125481531,1.1251537019813398,1.8385293287792592e-12
Naive Bayes (All),Decision Tree (Kruskal - inCV),25.0,1.6058265828178264e-12,7.065028823481318,0.999145958072411,5.684626103175106e-10
Naive Bayes (All),Decision Tree (Chi-square - inCV),0.0,1.7763568394002505e-15,7.956038125481531,1.1251537019813398,1.8385293287792592e-12
Naive Bayes (All),Decision Tree (KS - inCV),0.0,1.7763568394002505e-15,7.956038125481531,1.1251537019813398,1.8385293287792592e-12
Naive Bayes (All),Naive Bayes (MW - inCV),0.0,1.7763568394002505e-15,7.956038125481531,1.1251537019813398,1.8385293287792592e-12
Naive Bayes (All),Naive Bayes (Wilcoxon - inCV),0.0,1.7763568394002505e-15,7.956038125481531,1.1251537019813398,1.8385293287792592e-12
Naive Bayes (All),Naive Bayes (Kruskal - inCV),0.0,1.7763568394002505e-15,7.956038125481531,1.1251537019813398,1.8385293287792592e-12
Naive Bayes (All),Naive Bayes (Chi-square - inCV),0.0,1.7763568394002505e-15,7.956038125481531,1.1251537019813398,1.8385293287792592e-12
Naive Bayes (All),Naive Bayes (KS - inCV),0.0,1.7763568394002505e-15,7.956038125481531,1.1251537019813398,1.8385293287792592e-12
Naive Bayes (All),Integrated-SelectFromModel (L1-LR selector) + LR,0.0,1.0945115771916453e-09,-6.094979966308478,-0.861960333074576,3.403931005066017e-07
Naive Bayes (All),Integrated-SelectFromModel (L1-LR selector) + SVM,0.0,1.0945115771916453e-09,-6.094979966308478,-0.861960333074576,3.403931005066017e-07
Naive Bayes (All),Integrated-SelectFromModel (L1-LR selector) + KNN,0.0,1.0945115771916453e-09,-6.094979966308478,-0.861960333074576,3.403931005066017e-07
Naive Bayes (All),Integrated-SelectFromModel (L1-LR selector) + Naive Bayes,0.0,,inf,inf,
Naive Bayes (All),Integrated-SelectFromModel (RF selector) + RF,0.0,1.0945115771916453e-09,-6.094979966308478,-0.861960333074576,3.403931005066017e-07
Naive Bayes (All),Integrated-SelectFromModel (RF selector) + LR,0.0,1.0973538583740408e-09,-6.094565076260074,-0.8619016587612413,3.403931005066017e-07
Naive Bayes (All),Integrated-SelectFromModel (RF selector) + KNN,0.0,1.0945115771916453e-09,-6.094979966308478,-0.861960333074576,3.403931005066017e-07
Naive Bayes (All),Integrated-RFECV (L1-LR) + LR,0.0,1.1002027530148434e-09,-6.094150270925805,-0.8618429964282945,3.403931005066017e-07
Naive Bayes (All),Integrated-RFECV (L1-LR) + KNN,0.0,1.098389054158462e-09,-6.094414228156583,-0.8618803256178598,3.403931005066017e-07
Naive Bayes (All),Integrated-RFECV (L1-LR) + Naive Bayes,157.0,4.7175895152954495e-05,-4.069194786089527,-0.5754710454425694,0.009010595974214308
Random Forest (MW - inCV),Random Forest (Wilcoxon - inCV),0.0,,inf,inf,
Random Forest (MW - inCV),Random Forest (Kruskal - inCV),6.0,2.543196446305297e-05,0.0,0.0,0.0051626887859997535
Random Forest (MW - inCV),Random Forest (Chi-square - inCV),379.0,0.01186723909238907,-2.5160676822705312,-0.35582570401156244,1.0
Random Forest (MW - inCV),Random Forest (KS - inCV),0.0,,inf,inf,
Random Forest (MW - inCV),Logistic Regression (MW - inCV),1.0,3.552713678800501e-15,7.869777910570139,1.1129546653992488,1.8385293287792592e-12
Random Forest (MW - inCV),Logistic Regression (Wilcoxon - inCV),1.0,3.552713678800501e-15,7.869777910570139,1.1129546653992488,1.8385293287792592e-12
Random Forest (MW - inCV),Logistic Regression (Kruskal - inCV),604.0,0.7521534307154649,0.31580116905372585,0.044661029628905766,1.0
Random Forest (MW - inCV),Logistic Regression (Chi-square - inCV),180.0,2.670359481982132e-06,4.694671155368546,0.6639267618803966,0.0006168530403378725
Random Forest (MW - inCV),Logistic Regression (KS - inCV),1.0,3.552713678800501e-15,7.869777910570139,1.1129546653992488,1.8385293287792592e-12
Random Forest (MW - inCV),SVM (MW - inCV),0.0,1.7763568394002505e-15,7.956038125481531,1.1251537019813398,1.8385293287792592e-12
Random Forest (MW - inCV),SVM (Wilcoxon - inCV),0.0,1.7763568394002505e-15,7.956038125481531,1.1251537019813398,1.8385293287792592e-12
Random Forest (MW - inCV),SVM (Kruskal - inCV),291.0,0.0005966978973450665,3.4331109368504817,0.48551520480253535,0.1050188299327317
Random Forest (MW - inCV),SVM (Chi-square - inCV),7.0,3.375077994860476e-14,7.583056491845678,1.07240613350095,1.2825296380469808e-11
Random Forest (MW - inCV),SVM (KS - inCV),0.0,1.7763568394002505e-15,7.956038125481531,1.1251537019813398,1.8385293287792592e-12
Random Forest (MW - inCV),K-Neighbors (MW - inCV),1.0,3.552713678800501e-15,7.869777910570139,1.1129546653992488,1.8385293287792592e-12
Random Forest (MW - inCV),K-Neighbors (Wilcoxon - inCV),1.0,3.552713678800501e-15,7.869777910570139,1.1129546653992488,1.8385293287792592e-12
Random Forest (MW - inCV),K-Neighbors (Kruskal - inCV),462.0,0.09130577606126522,1.688549600387853,0.23879697456081717,1.0
Random Forest (MW - inCV),K-Neighbors (Chi-square - inCV),0.0,1.7763568394002505e-15,7.956038125481531,1.1251537019813398,1.8385293287792592e-12
Random Forest (MW - inCV),K-Neighbors (KS - inCV),1.0,3.552713678800501e-15,7.869777910570139,1.1129546653992488,1.8385293287792592e-12
Random Forest (MW - inCV),Decision Tree (MW - inCV),0.0,,inf,inf,
Random Forest (MW - inCV),Decision Tree (Wilcoxon - inCV),0.0,,inf,inf,
Random Forest (MW - inCV),Decision Tree (Kruskal - inCV),6.0,2.543196446305297e-05,0.0,0.0,0.0051626887859997535
Random Forest (MW - inCV),Decision Tree (Chi-square - inCV),379.0,0.01186723909238907,-2.5160676822705312,-0.35582570401156244,1.0
Random Forest (MW - inCV),Decision Tree (KS - inCV),0.0,,inf,inf,
Random Forest (MW - inCV),Naive Bayes (MW - inCV),0.0,1.7763568394002505e-15,7.956038125481531,1.1251537019813398,1.8385293287792592e-12
Random Forest (MW - inCV),Naive Bayes (Wilcoxon - inCV),0.0,1.7763568394002505e-15,7.956038125481531,1.1251537019813398,1.8385293287792592e-12
Random Forest (MW - inCV),Naive Bayes (Kruskal - inCV),264.0,0.0001941578147395262,3.7264990356053485,0.5270065476323342,0.03591919572681235
Random Forest (MW - inCV),Naive Bayes (Chi-square - inCV),15.0,2.433608869978343e-13,7.322517875068927,1.0355604089641892,8.858336286721169e-11
Random Forest (MW - inCV),Naive Bayes (KS - inCV),0.0,1.7763568394002505e-15,7.956038125481531,1.1251537019813398,1.8385293287792592e-12
Random Forest (MW - inCV),Integrated-SelectFromModel (L1-LR selector) + LR,0.0,1.7763568394002505e-15,-7.956038125481531,-1.1251537019813398,1.8385293287792592e-12
Random Forest (MW - inCV),Integrated-SelectFromModel (L1-LR selector) + SVM,0.0,1.7763568394002505e-15,-7.956038125481531,-1.1251537019813398,1.8385293287792592e-12
Random Forest (MW - inCV),Integrated-SelectFromModel (L1-LR selector) + KNN,0.0,1.7763568394002505e-15,-7.956038125481531,-1.1251537019813398,1.8385293287792592e-12
Random Forest (MW - inCV),Integrated-SelectFromModel (L1-LR selector) + Naive Bayes,0.0,1.7763568394002505e-15,-7.956038125481531,-1.1251537019813398,1.8385293287792592e-12
Random Forest (MW - inCV),Integrated-SelectFromModel (RF selector) + RF,0.0,1.7763568394002505e-15,-7.956038125481531,-1.1251537019813398,1.8385293287792592e-12
Random Forest (MW - inCV),Integrated-SelectFromModel (RF selector) + LR,0.0,1.7763568394002505e-15,-7.956038125481531,-1.1251537019813398,1.8385293287792592e-12
Random Forest (MW - inCV),Integrated-SelectFromModel (RF selector) + KNN,0.0,1.7763568394002505e-15,-7.956038125481531,-1.1251537019813398,1.8385293287792592e-12
Random Forest (MW - inCV),Integrated-RFECV (L1-LR) + LR,0.0,1.7763568394002505e-15,-7.956038125481531,-1.1251537019813398,1.8385293287792592e-12
Random Forest (MW - inCV),Integrated-RFECV (L1-LR) + KNN,0.0,1.7763568394002505e-15,-7.956038125481531,-1.1251537019813398,1.8385293287792592e-12
Random Forest (MW - inCV),Integrated-RFECV (L1-LR) + Naive Bayes,0.0,1.7763568394002505e-15,-7.956038125481531,-1.1251537019813398,1.8385293287792592e-12
Random Forest (Wilcoxon - inCV),Random Forest (Kruskal - inCV),6.0,2.543196446305297e-05,0.0,0.0,0.0051626887859997535
Random Forest (Wilcoxon - inCV),Random Forest (Chi-square - inCV),379.0,0.01186723909238907,-2.5160676822705312,-0.35582570401156244,1.0
Random Forest (Wilcoxon - inCV),Random Forest (KS - inCV),0.0,,inf,inf,
Random Forest (Wilcoxon - inCV),Logistic Regression (MW - inCV),1.0,3.552713678800501e-15,7.869777910570139,1.1129546653992488,1.8385293287792592e-12
Random Forest (Wilcoxon - inCV),Logistic Regression (Wilcoxon - inCV),1.0,3.552713678800501e-15,7.869777910570139,1.1129546653992488,1.8385293287792592e-12
Random Forest (Wilcoxon - inCV),Logistic Regression (Kruskal - inCV),604.0,0.7521534307154649,0.31580116905372585,0.044661029628905766,1.0
Random Forest (Wilcoxon - inCV),Logistic Regression (Chi-square - inCV),180.0,2.670359481982132e-06,4.694671155368546,0.6639267618803966,0.0006168530403378725
Random Forest (Wilcoxon - inCV),Logistic Regression (KS - inCV),1.0,3.552713678800501e-15,7.869777910570139,1.1129546653992488,1.8385293287792592e-12
Random Forest (Wilcoxon - inCV),SVM (MW - inCV),0.0,1.7763568394002505e-15,7.956038125481531,1.1251537019813398,1.8385293287792592e-12
Random Forest (Wilcoxon - inCV),SVM (Wilcoxon - inCV),0.0,1.7763568394002505e-15,7.956038125481531,1.1251537019813398,1.8385293287792592e-12
Random Forest (Wilcoxon - inCV),SVM (Kruskal - inCV),291.0,0.0005966978973450665,3.4331109368504817,0.48551520480253535,0.1050188299327317
Random Forest (Wilcoxon - inCV),SVM (Chi-square - inCV),7.0,3.375077994860476e-14,7.583056491845678,1.07240613350095,1.2825296380469808e-11
Random Forest (Wilcoxon - inCV),SVM (KS - inCV),0.0,1.7763568394002505e-15,7.956038125481531,1.1251537019813398,1.8385293287792592e-12
Random Forest (Wilcoxon - inCV),K-Neighbors (MW - inCV),1.0,3.552713678800501e-15,7.869777910570139,1.1129546653992488,1.8385293287792592e-12
Random Forest (Wilcoxon - inCV),K-Neighbors (Wilcoxon - inCV),1.0,3.552713678800501e-15,7.869777910570139,1.1129546653992488,1.8385293287792592e-12
Random Forest (Wilcoxon - inCV),K-Neighbors (Kruskal - inCV),462.0,0.09130577606126522,1.688549600387853,0.23879697456081717,1.0
Random Forest (Wilcoxon - inCV),K-Neighbors (Chi-square - inCV),0.0,1.7763568394002505e-15,7.956038125481531,1.1251537019813398,1.8385293287792592e-12
Random Forest (Wilcoxon - inCV),K-Neighbors (KS - inCV),1.0,3.552713678800501e-15,7.869777910570139,1.1129546653992488,1.8385293287792592e-12
Random Forest (Wilcoxon - inCV),Decision Tree (MW - inCV),0.0,,inf,inf,
Random Forest (Wilcoxon - inCV),Decision Tree (Wilcoxon - inCV),0.0,,inf,inf,
Random Forest (Wilcoxon - inCV),Decision Tree (Kruskal - inCV),6.0,2.543196446305297e-05,0.0,0.0,0.0051626887859997535
Random Forest (Wilcoxon - inCV),Decision Tree (Chi-square - inCV),379.0,0.01186723909238907,-2.5160676822705312,-0.35582570401156244,1.0
Random Forest (Wilcoxon - inCV),Decision Tree (KS - inCV),0.0,,inf,inf,
Random Forest (Wilcoxon - inCV),Naive Bayes (MW - inCV),0.0,1.7763568394002505e-15,7.956038125481531,1.1251537019813398,1.8385293287792592e-12
Random Forest (Wilcoxon - inCV),Naive Bayes (Wilcoxon - inCV),0.0,1.7763568394002505e-15,7.956038125481531,1.1251537019813398,1.8385293287792592e-12
Random Forest (Wilcoxon - inCV),Naive Bayes (Kruskal - inCV),264.0,0.0001941578147395262,3.7264990356053485,0.5270065476323342,0.03591919572681235
Random Forest (Wilcoxon - inCV),Naive Bayes (Chi-square - inCV),15.0,2.433608869978343e-13,7.322517875068927,1.0355604089641892,8.858336286721169e-11
Random Forest (Wilcoxon - inCV),Naive Bayes (KS - inCV),0.0,1.7763568394002505e-15,7.956038125481531,1.1251537019813398,1.8385293287792592e-12
Random Forest (Wilcoxon - inCV),Integrated-SelectFromModel (L1-LR selector) + LR,0.0,1.7763568394002505e-15,-7.956038125481531,-1.1251537019813398,1.8385293287792592e-12
Random Forest (Wilcoxon - inCV),Integrated-SelectFromModel (L1-LR selector) + SVM,0.0,1.7763568394002505e-15,-7.956038125481531,-1.1251537019813398,1.8385293287792592e-12
Random Forest (Wilcoxon - inCV),Integrated-SelectFromModel (L1-LR selector) + KNN,0.0,1.7763568394002505e-15,-7.956038125481531,-1.1251537019813398,1.8385293287792592e-12
Random Forest (Wilcoxon - inCV),Integrated-SelectFromModel (L1-LR selector) + Naive Bayes,0.0,1.7763568394002505e-15,-7.956038125481531,-1.1251537019813398,1.8385293287792592e-12
Random Forest (Wilcoxon - inCV),Integrated-SelectFromModel (RF selector) + RF,0.0,1.7763568394002505e-15,-7.956038125481531,-1.1251537019813398,1.8385293287792592e-12
Random Forest (Wilcoxon - inCV),Integrated-SelectFromModel (RF selector) + LR,0.0,1.7763568394002505e-15,-7.956038125481531,-1.1251537019813398,1.8385293287792592e-12
Random Forest (Wilcoxon - inCV),Integrated-SelectFromModel (RF selector) + KNN,0.0,1.7763568394002505e-15,-7.956038125481531,-1.1251537019813398,1.8385293287792592e-12
Random Forest (Wilcoxon - inCV),Integrated-RFECV (L1-LR) + LR,0.0,1.7763568394002505e-15,-7.956038125481531,-1.1251537019813398,1.8385293287792592e-12
Random Forest (Wilcoxon - inCV),Integrated-RFECV (L1-LR) + KNN,0.0,1.7763568394002505e-15,-7.956038125481531,-1.1251537019813398,1.8385293287792592e-12
Random Forest (Wilcoxon - inCV),Integrated-RFECV (L1-LR) + Naive Bayes,0.0,1.7763568394002505e-15,-7.956038125481531,-1.1251537019813398,1.8385293287792592e-12
Random Forest (Kruskal - inCV),Random Forest (Chi-square - inCV),414.0,0.03048635454688231,-2.1637133662071473,-0.3059952787578091,1.0
Random Forest (Kruskal - inCV),Random Forest (KS - inCV),6.0,2.543196446305297e-05,0.0,0.0,0.0051626887859997535
Random Forest (Kruskal - inCV),Logistic Regression (MW - inCV),7.0,3.375077994860476e-14,7.583056491845678,1.07240613350095,1.2825296380469808e-11
Random Forest (Kruskal - inCV),Logistic Regression (Wilcoxon - inCV),7.0,3.375077994860476e-14,7.583056491845678,1.07240613350095,1.2825296380469808e-11
Random Forest (Kruskal - inCV),Logistic Regression (Kruskal - inCV),4.0,1.2434497875801753e-14,7.7115025445745395,1.0905711484811946,4.849454171562684e-12
Random Forest (Kruskal - inCV),Logistic Regression (Chi-square - inCV),127.0,7.798730550234723e-08,5.371724246898922,0.7596765283292856,1.879494062606568e-05
Random Forest (Kruskal - inCV),Logistic Regression (KS - inCV),7.0,3.375077994860476e-14,7.583056491845678,1.07240613350095,1.2825296380469808e-11
Random Forest (Kruskal - inCV),SVM (MW - inCV),0.0,1.7763568394002505e-15,7.956038125481531,1.1251537019813398,1.8385293287792592e-12
Random Forest (Kruskal - inCV),SVM (Wilcoxon - inCV),0.0,1.7763568394002505e-15,7.956038125481531,1.1251537019813398,1.8385293287792592e-12
Random Forest (Kruskal - inCV),SVM (Kruskal - inCV),0.0,7.555220876380673e-10,6.154000996674732,0.870307167235495,2.425225901318196e-07
Random Forest (Kruskal - inCV),SVM (Chi-square - inCV),7.0,3.375077994860476e-14,7.583056491845678,1.07240613350095,1.2825296380469808e-11
Random Forest (Kruskal - inCV),SVM (KS - inCV),0.0,1.7763568394002505e-15,7.956038125481531,1.1251537019813398,1.8385293287792592e-12
Random Forest (Kruskal - inCV),K-Neighbors (MW - inCV),34.0,6.616929226765933e-12,6.865692882470987,0.9709555989478897,2.282840583234247e-09
Random Forest (Kruskal - inCV),K-Neighbors (Wilcoxon - inCV),34.0,6.616929226765933e-12,6.865692882470987,0.9709555989478897,2.282840583234247e-09
Random Forest (Kruskal - inCV),K-Neighbors (Kruskal - inCV),1.0,3.552713678800501e-15,7.869777910570139,1.1129546653992488,1.8385293287792592e-12
Random Forest (Kruskal - inCV),K-Neighbors (Chi-square - inCV),0.0,1.7763568394002505e-15,7.956038125481531,1.1251537019813398,1.8385293287792592e-12
Random Forest (Kruskal - inCV),K-Neighbors (KS - inCV),34.0,6.616929226765933e-12,6.865692882470987,0.9709555989478897,2.282840583234247e-09
Random Forest (Kruskal - inCV),Decision Tree (MW - inCV),6.0,2.543196446305297e-05,0.0,0.0,0.0051626887859997535
Random Forest (Kruskal - inCV),Decision Tree (Wilcoxon - inCV),6.0,2.543196446305297e-05,0.0,0.0,0.0051626887859997535
Random Forest (Kruskal - inCV),Decision Tree (Kruskal - inCV),0.0,,inf,inf,
Random Forest (Kruskal - inCV),Decision Tree (Chi-square - inCV),414.0,0.03048635454688231,-2.1637133662071473,-0.3059952787578091,1.0
Random Forest (Kruskal - inCV),Decision Tree (KS - inCV),6.0,2.543196446305297e-05,0.0,0.0,0.0051626887859997535
Random Forest (Kruskal - inCV),Naive Bayes (MW - inCV),0.0,1.7763568394002505e-15,7.956038125481531,1.1251537019813398,1.8385293287792592e-12
Random Forest (Kruskal - inCV),Naive Bayes (Wilcoxon - inCV),0.0,1.7763568394002505e-15,7.956038125481531,1.1251537019813398,1.8385293287792592e-12
Random Forest (Kruskal - inCV),Naive Bayes (Kruskal - inCV),0.0,1.7763568394002505e-15,7.956038125481531,1.1251537019813398,1.8385293287792592e-12
Random Forest (Kruskal - inCV),Naive Bayes (Chi-square - inCV),6.0,2.4868995751603507e-14,7.622561816573916,1.0779930301026128,9.49995637711254e-12
Random Forest (Kruskal - inCV),Naive Bayes (KS - inCV),0.0,1.7763568394002505e-15,7.956038125481531,1.1251537019813398,1.8385293287792592e-12
Random Forest (Kruskal - inCV),Integrated-SelectFromModel (L1-LR selector) + LR,0.0,1.7763568394002505e-15,-7.956038125481531,-1.1251537019813398,1.8385293287792592e-12
Random Forest (Kruskal - inCV),Integrated-SelectFromModel (L1-LR selector) + SVM,0.0,1.7763568394002505e-15,-7.956038125481531,-1.1251537019813398,1.8385293287792592e-12
Random Forest (Kruskal - inCV),Integrated-SelectFromModel (L1-LR selector) + KNN,0.0,1.7763568394002505e-15,-7.956038125481531,-1.1251537019813398,1.8385293287792592e-12
Random Forest (Kruskal - inCV),Integrated-SelectFromModel (L1-LR selector) + Naive Bayes,25.0,1.6058265828178264e-12,-7.065028823481318,-0.999145958072411,5.684626103175106e-10
Random Forest (Kruskal - inCV),Integrated-SelectFromModel (RF selector) + RF,0.0,1.7763568394002505e-15,-7.956038125481531,-1.1251537019813398,1.8385293287792592e-12
Random Forest (Kruskal - inCV),Integrated-SelectFromModel (RF selector) + LR,0.0,1.7763568394002505e-15,-7.956038125481531,-1.1251537019813398,1.8385293287792592e-12
Random Forest (Kruskal - inCV),Integrated-SelectFromModel (RF selector) + KNN,0.0,1.7763568394002505e-15,-7.956038125481531,-1.1251537019813398,1.8385293287792592e-12
Random Forest (Kruskal - inCV),Integrated-RFECV (L1-LR) + LR,0.0,1.7763568394002505e-15,-7.956038125481531,-1.1251537019813398,1.8385293287792592e-12
Random Forest (Kruskal - inCV),Integrated-RFECV (L1-LR) + KNN,0.0,1.7763568394002505e-15,-7.956038125481531,-1.1251537019813398,1.8385293287792592e-12
Random Forest (Kruskal - inCV),Integrated-RFECV (L1-LR) + Naive Bayes,13.0,1.5631940186722204e-13,-7.381667318455632,-1.043925403468619,5.721290108340327e-11
Random Forest (Chi-square - inCV),Random Forest (KS - inCV),379.0,0.01186723909238907,2.5160676822705312,0.35582570401156244,1.0
Random Forest (Chi-square - inCV),Logistic Regression (MW - inCV),4.0,1.2434497875801753e-14,7.7115025445745395,1.0905711484811946,4.849454171562684e-12
Random Forest (Chi-square - inCV),Logistic Regression (Wilcoxon - inCV),4.0,1.2434497875801753e-14,7.7115025445745395,1.0905711484811946,4.849454171562684e-12
Random Forest (Chi-square - inCV),Logistic Regression (Kruskal - inCV),553.0,0.42072286282100535,0.8051677867183967,0.11386792039630841,1.0
Random Forest (Chi-square - inCV),Logistic Regression (Chi-square - inCV),0.0,1.7763568394002505e-15,7.956038125481531,1.1251537019813398,1.8385293287792592e-12
Random Forest (Chi-square - inCV),Logistic Regression (KS - inCV),4.0,1.2434497875801753e-14,7.7115025445745395,1.0905711484811946,4.849454171562684e-12
Random Forest (Chi-square - inCV),SVM (MW - inCV),0.0,1.7763568394002505e-15,7.956038125481531,1.1251537019813398,1.8385293287792592e-12
Random Forest (Chi-square - inCV),SVM (Wilcoxon - inCV),0.0,1.7763568394002505e-15,7.956038125481531,1.1251537019813398,1.8385293287792592e-12
Random Forest (Chi-square - inCV),SVM (Kruskal - inCV),247.0,9.040639391599825e-05,3.914994165817855,0.5536637845911152,0.01708680845012367
Random Forest (Chi-square - inCV),SVM (Chi-square - inCV),0.0,1.7763568394002505e-15,7.956038125481531,1.1251537019813398,1.8385293287792592e-12
Random Forest (Chi-square - inCV),SVM (KS - inCV),0.0,1.7763568394002505e-15,7.956038125481531,1.1251537019813398,1.8385293287792592e-12
Random Forest (Chi-square - inCV),K-Neighbors (MW - inCV),50.0,5.610267805877811e-11,6.55376913986836,0.9268429202264089,1.901880786192578e-08
Random Forest (Chi-square - inCV),K-Neighbors (Wilcoxon - inCV),50.0,5.610267805877811e-11,6.55376913986836,0.9268429202264089,1.901880786192578e-08
Random Forest (Chi-square - inCV),K-Neighbors (Kruskal - inCV),554.0,0.4262959591146398,0.7955460083624224,0.11250719545179173,1.0
Random Forest (Chi-square - inCV),K-Neighbors (Chi-square - inCV),0.0,1.7763568394002505e-15,7.956038125481531,1.1251537019813398,1.8385293287792592e-12
Random Forest (Chi-square - inCV),K-Neighbors (KS - inCV),50.0,5.610267805877811e-11,6.55376913986836,0.9268429202264089,1.901880786192578e-08
Random Forest (Chi-square - inCV),Decision Tree (MW - inCV),379.0,0.01186723909238907,2.5160676822705312,0.35582570401156244,1.0
Random Forest (Chi-square - inCV),Decision Tree (Wilcoxon - inCV),379.0,0.01186723909238907,2.5160676822705312,0.35582570401156244,1.0
Random Forest (Chi-square - inCV),Decision Tree (Kruskal - inCV),414.0,0.03048635454688231,2.1637133662071473,0.3059952787578091,1.0
Random Forest (Chi-square - inCV),Decision Tree (Chi-square - inCV),0.0,0.31731050786291415,0.0,0.0,1.0
Random Forest (Chi-square - inCV),Decision Tree (KS - inCV),379.0,0.01186723909238907,2.5160676822705312,0.35582570401156244,1.0
Random Forest (Chi-square - inCV),Naive Bayes (MW - inCV),0.0,1.7763568394002505e-15,7.956038125481531,1.1251537019813398,1.8385293287792592e-12
Random Forest (Chi-square - inCV),Naive Bayes (Wilcoxon - inCV),0.0,1.7763568394002505e-15,7.956038125481531,1.1251537019813398,1.8385293287792592e-12
Random Forest (Chi-square - inCV),Naive Bayes (Kruskal - inCV),251.0,0.00010867611974241242,3.870356933152507,0.5473511266089014,0.020322434391831123
Random Forest (Chi-square - inCV),Naive Bayes (Chi-square - inCV),0.0,1.7763568394002505e-15,7.956038125481531,1.1251537019813398,1.8385293287792592e-12
Random Forest (Chi-square - inCV),Naive Bayes (KS - inCV),0.0,1.7763568394002505e-15,7.956038125481531,1.1251537019813398,1.8385293287792592e-12
Random Forest (Chi-square - inCV),Integrated-SelectFromModel (L1-LR selector) + LR,0.0,1.7763568394002505e-15,-7.956038125481531,-1.1251537019813398,1.8385293287792592e-12
Random Forest (Chi-square - inCV),Integrated-SelectFromModel (L1-LR selector) + SVM,0.0,1.7763568394002505e-15,-7.956038125481531,-1.1251537019813398,1.8385293287792592e-12
Random Forest (Chi-square - inCV),Integrated-SelectFromModel (L1-LR selector) + KNN,0.0,1.7763568394002505e-15,-7.956038125481531,-1.1251537019813398,1.8385293287792592e-12
